Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,energy_instrumental_ratio
61.0,0.422,1.3488208261497496,10.0,0.9928761671982488,1,10.482070418549071,0.4198336453808408,6.829766766119857e-05,-0.6141566061372734,0.845,1.3851034157850064,426.7704300909331,4,10,19464.159064403648
28.0,0.242,1.3797778267065897,5.0,0.3628232492359697,1,15.15128558658202,0.0363424118566427,0.0009505480859907,0.614688485283477,0.601,0.8580007675366929,484.781394032403,4,8,1450.0347875431225
23.0,0.912,-1.754107539890802,9.0,-2.527172327991596,0,12.722484446762763,0.9983305478136912,0.1395630405441286,-0.6455267265114109,0.972,-0.8953421901984734,463.45226291388417,4,6,-12.56847776154899
45.0,0.698,-0.3804924489217991,7.0,0.4825953621552466,0,4.807669193898106,0.7331036930185336,0.0029157450808968,1.91602650540415,0.742,-1.636081072113827,444.21503801649936,4,9,-130.45104675545062
69.0,0.492,0.0655293057027181,10.0,0.8753956776578934,1,29.939223376545613,0.4602582041257944,0.0039123368199156,-0.3916235598667218,0.697,1.2825278463153604,263.51261535540914,4,4,16.745122824396034
62.0,0.29,-1.1600400582074657,7.0,-0.8614290389473027,0,29.58492352297269,0.9662040328196392,0.0018981972830802,-0.6141566061372734,0.0965,0.2789101312046053,429.8371784757573,5,10,-610.8054537262516
62.0,0.718,1.2690730096433167,6.0,0.842144750940748,0,11.363507232872356,0.255095440373441,0.0039123368199156,0.5427349417007968,0.765,0.2669147112227801,495.0737318824338,4,9,324.294347265178
30.0,0.769,-1.3355808984533002,11.0,-1.4678118801239737,0,24.212488801723925,0.7337233921242782,0.0001539881432172,-0.177105733866617,0.274,-0.5452168595612351,495.4593827954013,4,6,-8617.31014211597
28.0,0.564,-1.4108825078920046,7.0,-0.7460358788263673,1,31.745023967493093,0.8595238034338409,0.006379606964039,-0.2815813272019475,0.183,0.6435288536111069,472.3134552392087,4,9,-221.12042253091533
22.0,0.733,-0.294639110821159,1.0,0.28088782806118,1,24.75186257765897,0.6018461654806453,0.0039123368199156,-1.422290614684066,0.898,1.549531275154164,448.567720639816,4,9,-75.29101745643085
59.0,0.351,1.3241693060843591,-1.0,0.9476099157986978,1,17.730182088970054,0.0400416233390843,0.0011293620305584,1.1156408214155906,0.321,1.8088931946300688,472.8075718513823,4,10,1171.4559320700273
47.0,0.718,-1.1568295642992843,2.0,0.0761960381798138,1,31.745023967493093,0.3242784782542985,0.0014289785236914,-0.5526486904220749,0.429,-1.3182439299031277,488.41273529669553,4,9,-808.9838729276865
50.0,0.395,0.1572818590859871,-1.0,-0.096412026902797,1,31.346979718504123,0.0734342046204996,0.1395630405441286,0.2423081843753697,0.112,0.5578056971684738,502.2618838813075,4,10,1.1269511721843302
15.0,0.619,0.0417192948716394,10.0,-0.5830028397650509,0,19.047256242738232,0.1571365601569599,0.1395630405441286,0.1384509665794715,0.709,-0.1742925407160295,263.51261535540914,4,10,0.29892581720180433
74.0,0.698,0.0655293057027181,9.0,0.7514023891032637,0,22.02594656505363,0.2927911241797687,0.0039123368199156,-0.3358859172088836,0.322,-0.1745407101409844,349.5339754587528,4,9,16.745122824396034
61.0,0.395,0.3418174081455543,10.0,0.2779419124147574,0,23.865778859693087,0.0681128460768908,0.0013091426986281,-0.5224986699754086,0.325,0.68970684455687,412.2462856109197,4,6,260.9008991947856
71.0,0.415,1.136534839098464,2.0,-0.6481324075652585,1,13.071724552620228,0.1634909857337632,0.0339182182034606,-1.0014805259931767,0.437,-0.1823461049244557,493.4906280771703,4,8,33.50710597989281
25.0,0.339,1.5242319312927457,10.0,-0.2518347045707547,0,8.13001520312843,0.0733723392124278,0.1395630405441286,0.5344953395798843,0.108,2.119555324106169,413.2420598148257,4,8,10.921380072904958
34.0,0.394,-1.596772875196402,11.0,-1.031012203374284,0,31.346979718504123,0.9329363390985684,0.02557027611153,-0.5075720200476881,0.125,-0.1013975667274383,432.535547672096,4,6,-62.44400428950132
82.0,0.579,-0.7824846128874763,2.0,-0.5990481813849096,1,37.035665345727935,0.1790484768258861,0.0004938780221697,-1.4861011080386544,0.609,0.8602407886847436,263.51261535540914,4,10,-1581.1666265897584
25.0,0.633,-0.9240784972374008,4.0,0.3362084761881743,1,9.0908264470323,0.7824294185879082,0.0039123368199156,-0.4200432005503102,0.665,-1.7041420714928408,457.2964027848896,4,10,-236.1356918051666
84.0,0.792,0.060756166849803,7.0,0.6444588815451658,0,16.051106723808605,0.4876998961073313,0.0039123368199156,-0.3916235598667218,0.408,0.4912058183922648,263.51261535540914,4,9,15.525412108818516
8.0,0.279,-1.6195651811508465,6.0,-2.334356844722198,0,21.412817712682813,0.973996337337792,0.1395630405441286,0.8540781434552079,0.139,0.3116272271479967,524.7018200845124,4,6,-11.604458962613352
46.0,0.774,0.0942853237739859,-1.0,0.7253020099698734,0,23.418655300812627,0.1571365601569599,0.0004658914557197,-1.766757838602746,0.811,-0.2845632547212836,517.7383509070967,4,6,201.94270556664551
35.0,0.545,0.5130468648813871,3.0,0.1914988655116725,0,11.261134446684158,0.8823730714361637,2.7699616362084496e-05,-0.1518189179850884,0.861,-0.970757765447985,263.51261535540914,4,3,17876.436340075303
53.0,0.563,-1.101548504387195,9.0,-0.2296203087928353,1,26.040988515924067,0.8424944746883806,0.0042609094186675,1.1489347878932303,0.395,-1.809460529255047,484.7401365680379,4,6,-258.463612474335
29.0,0.533,-0.8920579023065366,6.0,-1.8086354421441764,1,30.863244961575266,0.8715373355753329,0.1395630405441286,-0.8071057622529341,0.96,1.830291724265012,551.3011880995723,3,10,-6.391746031632538
66.0,0.272,-1.5076676405512293,1.0,-0.1351000332644946,1,34.84199156823804,0.729363302976868,2.2899737799002928e-05,0.0840228775073259,0.141,-1.149140322825961,490.3060268852505,4,8,-63083.02012477005
67.0,0.634,0.773537948858168,11.0,0.7061048081231975,0,2.8409010201675566,0.1819137376499466,5.289986007999345e-06,-1.4370616385338797,0.929,-0.9777659463313184,486.8541876167853,4,5,122979.27974313684
34.0,0.612,-0.4142439193567666,5.0,-0.0093093831218165,1,34.721016631366965,0.224401702659183,0.000254967493026,0.9626960482312168,0.291,0.0001803244097693,454.972526643093,4,10,-1618.3458081323222
47.0,0.184,-0.2288544042093268,4.0,0.3781148710293954,1,30.486875400140235,0.7763936076656307,0.0001879823302145,1.3734479749806794,0.289,-1.5231316222821616,478.2342522237402,4,1,-1210.9830794739958
22.0,0.431,-0.0844637184302741,11.0,-1.0198702182498058,0,34.128528036585784,0.0731238281157316,0.0038724922138738,1.3768658783541816,0.199,0.2814888799185804,560.083029559011,4,10,-21.80557330869233
44.0,0.709,0.167058002167629,3.0,0.2152930323983541,0,31.151677517834337,0.2381101577952299,0.0002199758035487,-1.5799055463819829,0.719,0.1004516380257768,429.7522542116562,4,9,756.0013335614445
19.0,0.503,-0.9240784972374008,9.0,-1.3392592140559747,0,35.8410092828214,0.1969538400957933,0.000793684948756,-1.0621318443182195,0.262,0.3333973264100106,511.69033604319714,4,10,-1162.8237060283493
46.0,0.697,-0.8704937020662199,1.0,-0.0690461391675489,1,2.499993750015625,0.9359901623141158,0.0039123368199156,-0.6613685526985932,0.32,-1.4697356372852155,480.1156110771655,4,1,-222.44282619276154
36.0,0.646,0.0133306804229482,11.0,-0.4194486909207692,0,18.44984409881737,0.282728428812555,1.169999315550534e-06,-0.2682241735224195,0.645,0.9450142023342436,426.15490141496673,4,9,6143.172639465177
42.0,0.848,-0.8268410174734893,6.0,-0.1636509125272644,1,15.455711658243304,0.0924433546537648,0.0083946659882692,-1.080780567717234,0.903,0.034512795390905,402.0609406545232,4,6,-98.48426779111848
44.0,0.577,-1.43906711267195,8.0,-0.8610183374874453,0,16.891606560699987,0.8178288788255803,2.8799958528079624e-06,-0.5526486904220749,0.117,-0.6166152416539415,263.51261535540914,4,0,-370893.9821753917
53.0,0.816,-0.311979141847905,-1.0,0.2073357742677282,1,25.574793483542617,0.4791419857062784,0.0007956833600191,-0.8003682337777518,0.855,0.2017155292844336,454.842829997352,4,6,-391.597411850582
40.0,0.59,0.4033512246608154,6.0,0.6240023806456833,0,14.184195968851506,0.1917474979374538,1.6899857196608917e-05,1.5368830554542858,0.81,1.2262624305409695,263.51261535540914,4,9,22533.767740740932
18.0,0.573,0.4136878444011422,2.0,0.1971882918014471,1,38.75818766714468,0.6709172852081069,0.0046690828482624,0.1277021642088661,0.641,-1.142704347121451,477.63898500855225,3,10,88.5825493556422
67.0,0.652,0.1184024854248926,1.0,-0.0269803888581362,1,30.302112057210387,0.3280385637782951,0.0039123368199156,-0.5678735509322592,0.24,-0.93794573794236,263.51261535540914,4,4,30.256144787313815
31.0,0.568,-0.5899673944235373,11.0,-0.3231804379238921,1,4.545433884391435,0.967986043557175,0.0039123368199156,0.6301542708971113,0.409,1.122491388966868,413.179137905098,4,9,-150.75814364383317
1.0,0.562,1.4610103311820772,4.0,-0.0519639238381066,1,16.207192752143403,0.1693864851985851,0.1395630405441286,-0.018394478239678,0.96,0.1689766194270416,645.4795884551396,4,1,10.468386595042166
55.0,0.497,1.3735737337132805,-1.0,-0.4380612632917242,1,25.574793483542617,0.043462468177328,0.0006927599863798,-0.4200432005503102,0.588,-1.129686651169336,466.8050985154297,4,8,1979.8976024560104
48.0,0.826,-0.8121340173901272,7.0,-0.3036702042221687,1,6.802674811735975,0.3543670530750377,0.0039123368199156,0.5094739425569556,0.493,0.3323302354203696,447.6248429209442,4,5,-207.5298025094714
53.0,0.697,0.4085166352318625,7.0,1.421085226802101,0,11.990263905708565,0.2203575453221625,0.0039123368199156,-0.7421772905136235,0.555,-0.5808914672435049,389.15549591390845,4,9,104.39086999944797
49.0,0.365,1.3364824056429765,4.0,0.1716899198759357,1,5.847919018017438,0.0603681073679768,0.0085235709408768,1.8155980806949383,0.231,-0.1099745054716224,458.7646455427881,4,8,156.78002035672097
60.0,0.449,0.3981916094453823,7.0,-1.1209690077044898,1,24.690748376583294,0.545136177849642,0.1388919988666186,0.8477028627702413,0.313,-0.9404844328397012,499.7679461510112,4,10,2.8668947513169667
56.0,0.761,0.5130468648813871,11.0,0.8016196581204923,0,15.503635602548798,0.497318983326859,1.0299946955364238e-05,0.4580376250389271,0.782,-0.0021894404627645,427.3394435340599,4,1,45402.59055267837
35.0,0.483,-1.0347974928191714,2.0,-0.5763246234313769,0,22.271218903810603,0.9483813618729692,0.0039123368199156,-0.6297896732908114,0.537,-1.6149875585469504,457.71169965383234,4,10,-264.42842526432196
57.0,0.706,-1.2998295587372275,6.0,-0.6235998822225338,1,3.4482639715035472,0.7824294185879082,0.0039123368199156,-1.1624305972334572,0.376,-0.008445039394688,492.4631965944257,3,2,-332.1537650738843
48.0,0.491,0.7126301697249715,2.0,-0.9635887933825216,1,17.512828146617398,0.6382504298859908,1.0699942755408344e-05,0.4580376250389271,0.481,0.1384546779567819,263.51261535540914,4,10,60908.859523740444
47.0,0.529,-1.9830502162706245,7.0,-2.0192225456794257,1,15.948708952010334,0.9969909547282054,0.1395630405441286,-0.5075720200476881,0.276,-0.4626707010229975,263.51261535540914,4,7,-14.20889083276151
48.0,0.81,-1.3296663621550333,-1.0,-0.4770296405745801,0,30.67390570841385,0.5,0.1395630405441286,-1.183704818717512,0.827,-0.6576236271906176,424.8293775152561,4,6,-9.527284800375263
43.0,0.416,1.077288015928054,5.0,-0.1281868053895686,1,20.03967856355584,0.0471769398031653,0.0039123368199156,1.983918473059625,0.802,0.4907971132133117,446.6463925747078,4,6,275.2863005416662
66.0,0.803,0.2113303461207281,-1.0,0.7502098842810295,1,3.401348975003487,0.8082480041244381,0.0039123368199156,-0.5075720200476881,0.323,0.6447528958594567,422.38252804774015,4,5,54.00259569920841
44.0,0.18,1.1843802185339851,7.0,0.1104618425517161,1,10.834118806946838,0.0991596241340387,0.1395630405441286,-0.7836031059566126,0.186,-1.33591036656491,504.5265107008749,4,1,8.486284962203406
47.0,0.557,-0.7449793317712702,7.0,0.033808281966609,1,31.745023967493093,0.6972682648940061,0.0039123368199156,-0.9174015668149568,0.354,-0.3454371764217882,416.1946659917688,4,9,-190.36933595389763
71.0,0.613,-1.021222742589506,5.0,-1.115418672215716,1,32.361412252030675,0.8173302025563113,0.0131136391453831,-0.9138825204543388,0.525,-1.2499704704288126,600.5555761126525,4,10,-77.86891665631677
34.0,0.699,-0.0288785674433187,5.0,1.1075951718472512,0,7.092148282636294,0.9105748491234572,0.0039123368199156,0.004873400112358,0.843,-1.626038763274782,412.77960220921767,4,2,-7.379525139863001
53.0,0.484,0.8126763737433372,8.0,0.097669555764166,1,22.172457373450698,0.0630799354866326,1.0499994487503857e-06,-1.1108832666859627,0.806,-0.077697404431984,418.0753520598888,4,10,396427.6059872694
34.0,0.364,-0.80844502566211,10.0,0.317517240993939,0,28.652474141142086,0.9061309792166986,0.1070590722934077,1.1582090603923103,0.177,1.643418536536738,263.51261535540914,5,7,-7.55132149963895
38.0,0.459,-0.5012539717943871,4.0,-0.6479084490712878,1,28.327809410498286,0.2058284933143013,0.0200967016991224,-0.3358859172088836,0.185,0.292573708035039,570.3621656456536,4,10,-24.940860367943227
42.0,0.646,1.1246357919068806,5.0,1.2314364888228526,0,22.271218903810603,0.0556129776652123,0.0039123368199156,1.0343988506633848,0.625,0.1991326602504254,505.1672990208293,4,8,287.38538072762566
61.0,0.415,0.4344307319125717,2.0,0.1236286563994406,1,21.691503438103293,0.1032280115456367,0.0039123368199156,-0.1268552877495651,0.564,0.4922117358677547,385.3310265213535,4,6,111.0128649549622
57.0,0.694,-0.1753576738214502,-1.0,-0.8412236066684285,1,38.46005922849121,0.3884178726754907,1.8099983619519769e-06,-1.640254117787333,0.803,0.3859177504981093,458.40047992994073,4,10,-62404.902506646766
67.0,0.37,0.9146801086842988,5.0,2.284815051083494,1,3.6900232840469225,0.3462177786313519,0.0039123368199156,1.851899134244417,0.331,-1.633075635325874,500.2399424276314,4,5,233.73406143558736
39.0,0.621,1.467303659993134,2.0,0.2098792679157169,1,22.02594656505363,0.6557672186169711,0.1186715297174986,-0.2286680578763232,0.653,0.7671081539706973,479.0501017638969,4,6,12.364307590695741
23.0,0.501,-1.0347974928191714,5.0,-1.551656398196244,1,39.21414846476609,0.4097599229036532,0.0003929227957268,1.3382348184335633,0.406,-1.096906291378997,457.5445333516728,4,10,-2626.9043174054887
41.0,0.495,-1.816795525363306,7.0,-2.4992528501220432,1,23.20131783485302,0.9785428852333746,0.1395630405441286,-0.785274576529144,0.606,0.9951503119857692,263.51261535540914,4,7,-13.0176478001069
29.0,0.446,1.5369532770988732,1.0,1.1071344724699823,1,18.552531492922206,0.2498665954922782,1.8099983619519769e-06,1.2329928211737056,0.52,1.498079684162899,490.7545211202847,4,10,546958.7804425702
57.0,0.51,-1.1918940728755305,2.0,-1.5112728050911033,0,26.040988515924067,0.6588532274527865,0.0003979208190086,1.8891727071935287,0.621,-0.9761161086398628,510.333224472011,4,10,-2987.7961141201695
38.0,0.326,0.3367270842690079,11.0,0.431186614382357,0,17.33072217119287,0.1995824622510794,3.309945220708793e-05,1.2577464513243426,0.592,-0.7877278433467756,479.583152331272,4,10,9874.85318602906
67.0,0.637,1.287381673830678,8.0,1.396545466456563,1,29.1536689892423,0.3945082809390465,2.8999957950081297e-06,-0.6141566061372734,0.797,-0.9158053557332784,263.51261535540914,4,4,330098.2209976958
42.0,0.397,0.582247600919135,4.0,0.5413064195676931,1,23.094154869402555,0.2449659816713205,0.0246926125903715,0.1911930310866379,0.459,-0.3240730002863982,425.4750286444552,4,9,23.57887485228322
61.0,0.433,1.1186955951348303,11.0,2.224604132964034,1,9.90089207037554,0.2002496881494185,0.0039123368199156,1.2933764790583528,0.375,0.8903375864328719,487.0349063465575,4,10,285.86744423368026
25.0,0.733,-0.0242107340997845,-1.0,-0.5461623547137601,1,28.489216831429303,0.3489766023454443,0.1395630405441286,-1.164358027966778,0.38,0.2677653730276665,497.3720941106366,4,1,-0.17347401239884092
58.0,0.282,1.2812724857792333,9.0,0.8495864500581699,1,25.83912560398956,0.493242414866094,0.0329511001396859,-1.2445265492473243,0.536,2.006777071155672,505.8586759165054,4,1,38.882877884803804
39.0,0.249,-2.04452383030561,1.0,-2.527172327991596,0,22.074567890333547,0.9973261904477292,0.1395630405441286,-1.1374931836962698,0.0511,-0.0845630049578855,263.51261535540914,4,7,-14.649359694191098
58.0,0.817,-0.4848569733172607,7.0,-0.66687236954032,1,5.747093407509152,0.7559526299369239,0.0060715308966281,0.6901932029026491,0.501,-0.738048283505279,478.929013529145,4,5,-79.84429911859117
59.0,0.661,-0.2332775007836111,-1.0,-0.1408920625728029,1,31.346979718504123,0.5517848352762241,0.0033942330680155,-0.7487590343780335,0.36,0.9150556943741778,481.3533006015436,4,6,-68.70736002814701
51.0,0.696,0.9204047594090184,1.0,0.2057474392383693,1,28.010419876193943,0.5708267473384863,0.0278097006392672,0.2423081843753697,0.8,-0.0379285098805987,556.9802509963886,4,6,33.09534597303373
72.0,0.612,1.2144865747806408,7.0,1.7525728152669566,1,11.764567475676756,0.2635220922274238,0.0039123368199156,-1.483952697537933,0.446,0.6459766750524251,449.6365198691049,4,10,310.3455262526659
34.0,0.548,0.3469134884653876,11.0,-0.2002214311746553,0,3.289462863609001,0.8772053214638599,0.0039123368199156,-0.1268552877495651,0.652,0.5463604923222934,392.36972360262456,4,5,88.64902369248901
41.0,0.425,-1.4995748049113125,4.0,-1.1569271242842003,1,34.84199156823804,0.9619001716077048,0.0414298097631395,-0.5075720200476881,0.206,-0.8162834640576152,263.51261535540914,4,0,-36.194677668247415
36.0,0.485,1.3118815015473035,3.0,0.69442607858479,0,12.391420180666907,0.0353034833532606,6.009819406735734e-05,-0.295025431801294,0.531,0.831644675464862,385.7810259719884,4,10,21471.690310535654
56.0,0.643,-1.1342278180242724,2.0,-0.0582412923530665,1,9.80382545269164,0.8494806516018665,0.0039123368199156,-0.041960686313213,0.47,0.7609951900823722,433.0727421577119,4,9,-289.8364925431424
44.0,0.672,0.0846776418506903,-1.0,0.0792090548041885,0,2.695410524499934,0.5484806552432618,0.0039123368199156,1.5855985127405672,0.724,-1.3675991399207972,465.6898109256848,4,9,21.638219695210534
11.0,0.301,1.2265729525226836,8.0,-0.9855531224671188,1,9.174227759378354,0.060822019955734,0.1395630405441286,0.3398827507339119,0.297,0.7889595923521231,558.736968528126,4,8,8.788603050904468
29.0,0.385,1.5752718327173585,3.0,1.4400524911862158,1,9.174227759378354,0.0977497432636947,0.0039123368199156,1.044963267953941,0.25,1.087119882151344,457.3980760781576,4,1,402.5392919670362
28.0,0.327,-1.6787477103999258,10.0,-1.3024458699666066,0,12.722484446762763,0.9701158326971884,0.0019780423836276,-1.2884798819310928,0.27,1.542451729882889,395.89771406260985,4,6,-848.2626366610543
40.0,0.646,-0.6954807068625175,4.0,0.1604424532512307,1,37.73442511603336,0.6993190657180868,0.0039123368199156,-0.2286680578763232,0.187,0.3321685372100997,263.51261535540914,4,9,-177.7206355770616
19.0,0.313,1.1663914212753557,1.0,0.641037452503028,0,4.975099626370017,0.4047353857509058,3.279946209176222e-05,1.6358087833503954,0.466,1.760152354654464,263.51261535540914,4,0,34509.171125526125
42.0,0.94,0.7624097620031852,3.0,2.4694539807704285,0,5.987988095879665,0.5517848352762241,0.0015388154160169,-1.5710610009435575,0.856,-0.2810909579772604,484.6524527947837,4,9,495.13062025014665
29.0,0.696,0.7291693997623765,-1.0,0.3770924306744434,1,8.13001520312843,0.4610436292058447,1.1499933875506953e-05,1.3418424923689,0.469,-0.505404853524695,531.3002917371682,4,5,58333.860564746705
33.0,0.509,-0.6993182058185269,8.0,-1.753435032017393,0,25.706280044214804,0.5192494101851104,0.0045496346985713,1.22878678264603,0.969,0.1020024076124713,468.04593791635455,4,2,-153.6748722190516
74.0,0.497,1.5178809011950378,10.0,0.7882607412831141,0,11.961579406944894,0.0448803405318366,0.0006737729640091,-0.6773159454285033,0.689,0.5873380797521935,444.0720662234904,4,10,2249.469054267811
33.0,0.478,-1.0007193007066628,10.0,0.7975637079166554,0,33.8971560286092,0.8193212706006459,0.0039123368199156,-0.0658295793833042,0.321,-1.826421238853294,465.2913066026487,4,9,-255.72020675906086
64.0,0.651,-0.6877907040528057,1.0,-0.4194486909207692,1,16.891606560699987,0.5078753078132701,0.1395630405441286,0.0840228775073259,0.573,-1.6121818440764326,523.8549417539173,4,9,-4.928136942519473
72.0,0.794,-0.2066583480569483,1.0,1.0242737175973944,1,2.873554961048963,0.3879754829160666,0.0039123368199156,1.198681846529428,0.611,0.7776706082506752,348.0632126496565,4,5,-52.80873013670348
45.0,0.511,-0.0890601753111727,5.0,0.0373619770709502,0,38.02136800882096,0.4622947713758175,6.46997906964028e-06,1.559425821082144,0.314,-1.063327098539233,487.50589740022633,4,9,-11922.412965403588
46.0,0.682,0.954880947646671,7.0,0.7733697338580193,0,24.389649032950413,0.3137999185135957,0.0039123368199156,-0.9528541254029996,0.827,-0.2845632547212836,408.656334834051,4,6,244.00683907072053
58.0,0.528,0.8295405460085552,7.0,0.8745588078672423,1,19.60745867728084,0.1041580437306558,0.0039123368199156,1.0396961495018908,0.206,-0.7343067624550882,476.8301584421858,4,6,211.9778041560057
70.0,0.601,0.5608490966972072,7.0,0.9006374264549535,1,28.984667111098226,0.374918500807486,0.0039123368199156,0.3586820368752219,0.711,-1.1510172295951773,263.51261535540914,4,4,143.3173586906591
68.0,0.854,-0.1073913573653477,8.0,0.3395613705517226,0,6.756711103303356,0.6349604207872799,0.0039123368199156,-0.6455267265114109,0.877,0.7094051902964928,438.9487441604088,4,9,-27.44240077133556
61.0,0.627,1.0361837894611168,4.0,0.3321910972627191,1,14.792680581648202,0.4946087443248701,0.0039123368199156,1.0396961495018908,0.722,0.6092099139033444,430.2243600727416,4,1,264.7826745164922
30.0,0.65,0.0846776418506903,2.0,0.3415753290636661,1,32.89365481398638,0.3003699140615209,0.016463726030665,-0.5075720200476881,0.847,0.1941953752660397,367.26012579641696,4,1,5.142973025665961
49.0,0.403,0.3367270842690079,8.0,0.1291615433953773,1,8.474504453352091,0.3025705047052179,0.0098018049722603,-0.0301400205138157,0.455,-1.461428068571718,505.58184302840624,4,10,34.350074822652154
67.0,0.953,-0.9346655247137252,1.0,0.2652173419426908,1,17.482211849443193,0.3364921924877531,0.0039123368199156,-0.832532874443027,0.584,0.1022383561032955,395.1113767028229,4,5,-238.84106268519034
10.0,0.332,-0.1119605077307557,6.0,-0.4145270512507124,0,15.79753874346377,0.6248799769526243,0.0006747722899637,1.4800006243178176,0.461,-1.167383990112207,500.1909635329291,4,9,-165.67786130557351
39.0,0.81,-1.6320857080520723,5.0,-1.723195410660601,0,19.41709869711268,0.9936261267216436,0.0051566814349313,-0.2286680578763232,0.555,-1.307497585205826,382.3963911963605,4,2,-316.4378662471254
87.0,0.776,0.4240476715048197,10.0,0.9889251923363208,0,7.812438965320583,0.3962142839167248,0.0039123368199156,-1.0197167610758584,0.666,0.1660785906064388,452.0475638691132,4,10,108.35961508520631
52.0,0.333,-1.6345777022998609,8.0,-1.556309723183222,1,27.32165787820005,0.9224791357467582,0.0005478499028329,0.872981473287098,0.398,0.7909582353435469,263.51261535540914,4,4,-2978.1871033646075
71.0,0.323,1.5945181874162544,9.0,2.562358801915494,0,8.8494792081486,0.8904336564422959,5.9298241824506194e-05,2.00659536282256,0.365,-0.9155607868425708,331.80265218952064,4,10,26443.858712447833
68.0,0.523,0.6797131741525249,1.0,0.8516576587546666,1,13.123187359745934,0.2386966383854674,0.000254967493026,0.1597467520001688,0.476,-0.857395909334577,463.4943365349786,4,9,2655.466778679911
9.0,0.413,1.6720861602535344,5.0,1.3441348756632736,1,5.847919018017438,0.105071757449858,3.359994355212644e-06,1.0657338225086477,0.0424,0.1675444497745427,463.9536614792473,4,10,383506.4965748067
25.0,0.589,-0.0844637184302741,2.0,0.7049343979461529,1,35.21002781592197,0.4604155035926294,0.0039123368199156,1.2413353778391714,0.632,-0.429634881170478,379.2835351026986,4,10,-21.583554474642884
51.0,0.617,0.291172674267291,9.0,-0.0681948616386438,1,27.547450483457755,0.1960907534739954,0.0001709853811665,0.8976758269956163,0.397,-0.5319383137082778,443.6811918483812,4,10,1693.008279496762
1.0,0.645,-1.226409298463126,1.0,-1.1055824545518784,0,19.68465187693156,0.8429638310387759,0.000967531790127,-0.7619753609197445,0.587,0.3311335579737243,425.3504437519726,4,9,-1266.256111533842
66.0,0.579,-1.150394847478992,2.0,-0.6449951281380842,1,25.509553327721232,0.9193347427571484,0.0039123368199156,1.2074030907491655,0.516,1.00406804565075,435.4629720194359,4,9,-293.96775703651366
68.0,0.874,0.0942853237739859,7.0,0.1486262108128435,1,7.751877892419438,0.2493315476119323,0.0039123368199156,-0.7454659663927281,0.541,-0.902981026205292,515.363949069005,4,5,24.093332138995226
23.0,0.378,1.6331854880477237,7.0,1.1405318178531227,1,15.384378701866124,0.074470342383451,0.000975524021678,1.888320131412962,0.213,-1.0413126592813868,458.1342597972782,4,8,1672.4478372189517
23.0,0.617,-0.9381849504346126,3.0,-0.8314740495844624,1,14.969835780901484,0.931785984862676,1.0299994695503645e-06,-0.1144931996602667,0.96,1.0489946378622002,263.51261535540914,3,3,-462160.19487060077
68.0,0.724,-0.7260409557286608,11.0,-0.9507512380042789,1,8.620615339522935,0.4207770949475964,0.1395630405441286,-1.017887578195272,0.965,1.883931823769419,450.8514167661005,4,1,-5.2022064773848005
54.0,0.477,1.4862220491395297,10.0,1.5432674631281351,0,6.451571280185289,0.0890433656442296,1.0299994695503645e-06,1.1395557380570251,0.584,-0.3555462250086123,471.4371644238498,4,8,732129.2795552902
46.0,0.43,-0.8632668860263106,8.0,0.4409618450075873,0,28.089098620825258,0.9149757625439008,0.0039123368199156,0.6068854563460796,0.421,0.5845865709386927,469.31119739464987,4,9,-220.59611164390623
47.0,0.419,-0.529750200545988,8.0,-0.5252968233624186,1,31.151677517834337,0.063825042988599,0.1395630405441286,1.84465269992432,0.165,0.8162242653317303,626.0990336999411,4,8,-3.795749954505558
52.0,0.693,0.6578878327988226,7.0,-0.2707163179043725,0,24.095804920363364,0.1936327768196598,0.0641009254065236,-0.9905978574176358,0.822,-0.4292631788451025,420.36650675333306,4,6,10.263152450205027
38.0,0.565,0.9433644282639954,2.0,0.3962492834664015,0,21.83358441955416,0.464158883361278,0.0003249471989399,0.8218242326766104,0.891,1.1032218261907862,491.2300886550008,4,10,2894.2246821944254
62.0,0.469,1.556083558442133,-1.0,1.370711313452787,0,9.008927847496867,0.0659620228410148,0.1395630405441286,-1.3577264595352323,0.222,0.1344013821687894,545.9917581795535,4,8,11.149602378774041
73.0,0.619,-0.1119605077307557,11.0,-0.783410016473603,0,28.327809410498286,0.1181665750467501,0.0108410231778748,1.2698194393717324,0.777,0.3081854979611728,460.361814228765,4,10,-10.326532778423894
54.0,0.502,1.0890877498640956,-1.0,2.581674597600732,1,23.92287265854884,0.255095440373441,2.789996107957239e-06,0.6901932029026491,0.704,-0.7785879143033181,443.5910278623769,4,10,287358.5404421696
19.0,0.754,-0.6018731018927386,1.0,0.3019400952137133,0,23.473627379638977,0.729363302976868,0.0039123368199156,-1.1374931836962698,0.66,-1.146198376609067,441.9966063218133,4,9,-153.8004852609951
33.0,0.576,-0.9869558253866604,9.0,-0.491633705717931,0,36.36231409766918,0.745903592589164,0.1301506844650451,-0.2815813272019475,0.302,-0.356829529050542,263.51261535540914,4,0,-7.5831198761912875
44.0,0.336,-2.0329349768295946,8.0,-2.3447622139854487,0,30.302112057210387,0.9956477520849356,0.0825012215117436,0.1060003186132548,0.219,-1.26404046263459,263.51261535540914,4,7,-24.640972565086877
