MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF
20,4.382026634673881,9.13097243659261,6,5,1997,1997,0.0,279,0,0.0,1494,1,0.0,2,0,3,0.6931471805599453,6,0,1997.0,2,576,168,3.332204510175204,0.0,0.0,0.0,0.0,0.0,7,2006,217000,2973
60,4.394449154672439,9.234154550075438,8,5,2005,2005,5.187385805840755,1030,1060,0.0,2098,0,0.0,2,1,3,0.6931471805599453,8,1,2005.0,3,878,192,3.970291913552122,0.0,0.0,0.0,0.0,0.0,3,2006,275500,2068
20,4.127134385045092,8.97853441008332,6,8,1969,2005,0.0,115,0,0.0,1026,1,0.0,1,0,3,0.6931471805599453,5,0,1969.0,2,440,171,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,7,2009,156000,2052
160,3.555348061489413,8.080546965824498,6,5,1999,1999,6.796823718274855,348,729,0.0,1471,0,0.0,2,1,3,0.6931471805599453,6,0,1999.0,2,440,0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,3,2009,172500,1471
60,4.23410650459726,9.284519770150434,8,5,2007,2007,0.0,846,902,0.0,1768,0,0.0,2,1,3,0.6931471805599453,7,0,2007.0,2,578,144,4.663439094112067,0.0,0.0,0.0,0.0,0.0,4,2009,212000,1732
60,4.248495242049359,9.360224821513476,6,5,1978,1978,5.796057750765372,234,714,0.0,1386,0,0.0,2,1,3,0.6931471805599453,6,1,1978.0,2,440,335,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,158900,1344
160,3.218875824868201,7.732369222284388,7,5,1999,1999,5.8888779583328805,195,744,0.0,1501,0,0.0,2,1,3,0.6931471805599453,6,0,1999.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,179400,1501
60,4.189654742026425,9.413934064045677,8,5,1995,1995,6.2422232654551655,1198,1203,0.0,2531,0,0.0,2,1,4,0.6931471805599453,9,1,1995.0,3,752,222,4.59511985013459,0.0,0.0,0.0,0.0,0.0,11,2007,290000,2646
20,4.262679877041316,9.116139576577355,6,6,1959,1959,0.0,252,0,0.0,864,0,0.0,1,0,2,0.6931471805599453,5,0,2008.0,1,300,0,0.0,0.0,0.0,0.0,0.0,6.111467339502679,10,2009,127500,1728
30,4.110873864173311,8.841014310483892,5,5,1924,1950,0.0,740,0,0.0,1301,0,0.0,1,0,2,0.6931471805599453,5,0,1965.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,10,2009,100000,2446
60,4.290459441148391,9.0642735958414,7,5,2009,2009,0.0,732,783,0.0,1547,0,0.0,2,1,3,0.6931471805599453,7,0,2009.0,2,614,169,3.828641396489095,0.0,0.0,0.0,0.0,0.0,6,2010,215200,1520
60,4.418840607796598,9.151757414543884,8,5,1999,1999,6.513230110912307,89,1097,0.0,2365,1,0.0,2,1,3,0.6931471805599453,8,1,1999.0,3,856,0,4.859812404361672,0.0,0.0,5.198497031265826,0.0,0.0,7,2009,337000,2520
120,3.4339872044851463,9.164296433474776,8,5,1995,1996,0.0,0,0,0.0,1494,1,0.0,1,1,2,0.6931471805599453,6,1,1995.0,2,481,0,3.4339872044851463,0.0,0.0,5.37989735354046,0.0,0.0,4,2006,270000,2988
20,4.330733340286331,9.58795455192857,9,5,2008,2008,5.652489180268651,1498,0,0.0,1506,0,0.0,2,0,2,0.6931471805599453,6,1,2008.0,2,592,0,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,8,2008,264132,3004
60,4.394449154672439,9.25167423546916,7,5,1988,1988,3.7612001156935615,586,734,0.0,1714,0,0.0,2,1,3,0.6931471805599453,7,1,1988.0,2,496,228,4.204692619390966,5.056245805348308,0.0,0.0,0.0,6.2166061010848646,3,2010,196500,1960
50,4.330733340286331,9.434203664214742,6,7,1940,1985,0.0,323,767,0.0,1750,1,0.0,2,0,4,0.6931471805599453,7,0,1989.0,1,423,245,0.0,5.056245805348308,0.0,0.0,0.0,7.170888478512505,7,2008,160000,1966
20,4.262679877041316,9.116139576577355,7,5,2004,2005,0.0,1836,0,0.0,1836,0,0.0,2,0,3,0.6931471805599453,8,1,2004.0,2,484,120,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,10,2006,216837,3696
60,3.871201010907891,10.8875303864611,8,5,2003,2003,6.403574197934815,234,1589,0.0,3279,1,0.0,3,1,4,0.6931471805599453,12,1,2003.0,3,841,503,3.610917912644224,0.0,0.0,5.351858133476067,0.0,0.0,6,2010,538000,3340
85,4.248495242049359,8.889170455363413,5,5,1982,1982,0.0,173,0,0.0,858,1,0.0,1,0,2,0.6931471805599453,5,0,1983.0,2,576,120,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,134900,1716
20,4.219507705176107,9.09133158539398,4,5,1951,1951,0.0,0,0,0.0,1220,0,0.0,1,0,2,0.6931471805599453,6,0,1951.0,2,396,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,102000,2056
80,4.553876891600541,8.964439833539357,6,5,1976,1976,0.0,480,0,0.0,1117,1,0.0,1,0,3,0.6931471805599453,6,1,1976.0,2,672,144,0.0,0.0,0.0,0.0,0.0,0.0,3,2010,107000,2146
20,4.262679877041316,9.225327501784433,5,5,1958,1958,0.6931471805599453,456,0,0.0,912,0,0.0,1,0,2,0.6931471805599453,5,0,1958.0,1,275,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,114500,1824
20,4.709530201312334,9.562896846651167,8,5,2006,2006,5.929589143389895,1935,0,0.0,1973,0,0.0,2,0,3,0.6931471805599453,9,1,2006.0,3,895,315,3.828641396489095,0.0,0.0,0.0,0.0,0.0,7,2007,395000,3908
120,3.49650756146648,8.412054873292933,6,5,1998,1998,5.771441123130016,338,0,0.0,1204,1,0.0,2,0,2,0.6931471805599453,5,0,1998.0,2,412,0,5.513428746164983,0.0,0.0,0.0,0.0,0.0,6,2009,162000,2408
20,4.465908118654584,9.324650718153594,7,5,2005,2006,5.484796933490655,1594,0,0.0,1614,0,0.0,2,0,3,0.6931471805599453,7,0,2005.0,3,865,144,4.0943445622221,0.0,0.0,0.0,0.0,0.0,7,2006,221500,3228
20,4.61512051684126,9.499346567390097,5,5,1974,1974,0.0,102,0,0.0,894,1,0.0,1,0,3,0.6931471805599453,5,1,1974.0,2,440,241,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,142500,1758
90,4.110873864173311,9.036106025364846,5,5,1977,1977,5.771441123130016,0,0,0.0,2020,0,0.0,2,0,4,1.0986122886681098,10,2,1977.0,2,630,0,0.0,0.0,0.0,0.0,0.0,0.0,10,2007,144000,2020
90,4.3694478524670215,9.262078567380597,6,5,1977,1977,4.51085950651685,0,0,0.0,1004,1,0.0,1,0,2,0.6931471805599453,4,0,1977.0,2,504,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,135000,1979
20,4.158883083359672,8.971575439759016,7,5,1995,1996,3.6635616461296463,1237,0,0.0,1253,0,0.0,2,0,3,0.6931471805599453,6,1,1995.0,2,402,220,3.091042453358316,0.0,0.0,0.0,0.0,0.0,6,2007,176000,2490
60,4.189654742026425,8.875426919818963,6,5,1992,1992,0.0,374,793,0.0,1603,0,0.0,2,1,3,0.6931471805599453,7,0,1992.0,2,484,0,4.8283137373023015,0.0,0.0,0.0,0.0,0.0,7,2006,175900,1571
20,4.219507705176107,9.698061122027076,7,5,2001,2002,0.0,1413,0,0.0,1430,0,0.0,2,0,3,0.6931471805599453,6,0,2001.0,2,605,0,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,6,2009,187100,2843
85,4.248495242049359,9.116249448576587,5,6,1978,1978,4.653960350157523,0,0,0.0,1110,1,0.0,1,0,1,0.6931471805599453,4,1,1978.0,2,602,303,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,7,2009,165500,2207
75,3.58351893845611,8.748463629942055,6,6,1914,2001,0.0,742,742,0.0,1484,0,0.0,2,0,3,0.6931471805599453,9,1,0.0,0,0,0,5.676753802268282,4.90527477843843,0.0,0.0,0.0,0.0,6,2008,128000,1484
20,4.248495242049359,9.189218875354072,6,5,1967,1967,0.0,491,0,0.0,1342,0,0.0,2,0,3,0.6931471805599453,7,1,1967.0,2,457,0,0.0,0.0,0.0,5.288267030694535,0.0,0.0,9,2009,161500,2714
50,4.110873864173311,9.287394001418471,5,6,1915,1950,0.0,0,686,0.0,1652,1,0.0,2,0,4,0.6931471805599453,7,0,1961.0,1,416,0,0.0,5.2832037287379885,0.0,0.0,0.0,7.090909822079984,6,2010,139000,1652
60,4.343805421853684,9.224539091375997,7,5,2004,2004,0.0,300,1128,0.0,2084,1,0.0,2,1,4,0.6931471805599453,8,0,2004.0,2,618,0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,1,2010,233000,1912
20,3.9318256327243257,8.699681400989514,4,7,1954,2000,0.0,901,0,0.0,901,0,0.0,1,0,2,0.6931471805599453,4,0,1954.0,1,281,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,107900,1802
60,4.248495242049359,9.40968291310444,6,8,1966,2007,5.062595033026967,264,1111,0.0,2087,0,0.0,2,1,5,0.6931471805599453,9,0,1966.0,2,444,133,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,7,2007,187500,1808
120,3.784189633918261,8.065579427282092,7,5,2005,2006,2.4849066497880004,1129,0,0.0,1145,0,0.0,2,0,2,0.6931471805599453,5,1,2005.0,2,397,100,2.833213344056216,0.0,0.0,0.0,0.0,0.0,9,2009,160200,2290
80,4.248495242049359,9.335562336729565,6,5,1976,1976,0.0,490,0,0.0,1062,1,0.0,1,0,3,0.6931471805599453,5,2,1976.0,2,539,120,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,146800,2091
60,4.532599493153256,9.202409001649904,7,5,1996,1997,0.0,255,886,0.0,2013,1,0.0,2,1,3,0.6931471805599453,8,1,1997.0,2,455,180,4.875197323201151,0.0,0.0,0.0,0.0,0.0,6,2007,269790,2244
20,4.343805421853684,9.122492281402987,8,5,2007,2007,4.948759890378168,1496,0,0.0,1496,0,0.0,2,0,3,0.6931471805599453,7,0,2007.0,2,474,168,4.875197323201151,0.0,0.0,0.0,0.0,0.0,6,2007,225000,2992
60,4.248495242049359,9.290352309945568,7,5,1994,1996,0.0,712,809,0.0,1895,0,0.0,2,1,3,0.6931471805599453,7,1,1994.0,2,409,143,3.8501476017100575,0.0,0.0,0.0,0.0,6.2166061010848646,10,2008,194500,1798
60,4.262679877041316,9.036106025364846,6,6,1980,1981,4.875197323201151,650,676,0.0,1564,0,0.0,2,1,3,0.6931471805599453,7,1,1980.0,2,476,0,3.9318256327243257,0.0,0.0,5.3230099791384085,0.0,0.0,4,2010,171000,1538
20,4.276666119016055,9.011645501064285,6,5,1977,1977,5.003946305945459,660,0,0.0,1285,0,0.0,1,1,3,0.6931471805599453,7,1,1977.0,2,528,138,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,143500,1945
20,4.060443010546419,8.946114375560743,5,5,1953,1953,0.0,203,0,0.0,773,0,0.0,1,0,2,0.6931471805599453,4,0,1953.0,1,240,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,110000,1546
60,4.653960350157523,9.511851382364403,9,5,2008,2009,6.7580945044277305,1926,1174,0.0,3140,0,0.0,3,1,4,0.6931471805599453,11,2,2009.0,3,820,144,4.3694478524670215,0.0,0.0,0.0,0.0,0.0,7,2009,485000,3892
50,4.110873864173311,8.881975184248867,5,7,1937,1950,5.53338948872752,162,787,0.0,1768,1,0.0,1,1,3,0.6931471805599453,7,2,1939.0,1,240,0,0.0,5.579729825986222,0.0,0.0,0.0,0.0,6,2007,175000,1712
60,4.382026634673881,9.457122321855792,6,5,1997,1997,0.0,154,1072,0.0,1688,1,0.0,2,1,4,0.6931471805599453,8,0,1997.0,2,603,403,4.74493212836325,5.225746673713202,0.0,0.0,0.0,5.993961427306569,5,2008,200000,1232
30,3.713572066704308,8.476579508530941,4,7,1916,1990,0.0,999,0,0.0,1196,1,0.0,1,0,2,0.6931471805599453,5,0,1957.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,109900,2392
60,4.158883083359672,9.011889433252344,7,5,2005,2005,0.0,80,728,0.0,1456,1,0.0,2,1,3,0.6931471805599453,7,1,2005.0,2,410,36,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,10,2008,189000,1456
60,4.68213122712422,9.539068413863964,9,5,2008,2009,6.052089168924417,1734,1088,0.0,2822,0,0.0,3,1,4,0.6931471805599453,12,1,2009.0,3,1020,52,5.14166355650266,0.0,0.0,5.262690188904886,0.0,0.0,1,2009,582933,3468
20,4.330733340286331,9.105090961257083,5,5,1954,1954,0.0,124,0,0.0,1128,0,0.0,1,0,2,0.6931471805599453,5,0,1954.0,1,286,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,118000,2064
20,4.5217885770490405,9.41531995266272,7,5,2008,2008,5.54907608489522,1417,0,0.0,1428,0,0.0,2,0,3,0.6931471805599453,6,0,2008.0,2,554,0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,7,2008,227680,2845
80,4.330733340286331,9.18512512283512,5,5,1967,1967,0.0,100,0,0.0,980,0,0.0,2,0,3,0.6931471805599453,6,0,1967.0,1,384,68,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,135500,1960
70,4.976733742420574,9.970445020661009,5,6,1923,2004,0.0,15,504,0.0,1576,2,0.0,1,1,3,0.6931471805599453,6,1,1923.0,2,528,0,5.746203190540153,0.0,0.0,0.0,0.0,0.0,5,2009,223500,2396
80,4.454347296253507,9.503084610020228,5,5,1966,1966,6.954638864880987,380,0,0.0,1086,1,0.0,1,0,3,0.6931471805599453,6,1,1966.0,2,484,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,159950,2110
75,4.51085950651685,8.999742789830492,5,5,1898,1965,0.0,849,1063,0.0,2138,0,0.0,2,0,2,1.3862943611198906,11,0,1910.0,2,360,40,5.056245805348308,0.0,0.0,0.0,0.0,0.0,11,2009,106000,1924
20,4.3694478524670215,9.224341891611996,6,6,1974,1999,4.605170185988092,0,0,0.0,1309,1,0.0,1,1,3,0.6931471805599453,5,1,1974.0,2,484,265,0.0,0.0,0.0,0.0,6.47543271670409,0.0,1,2006,181000,2349
120,4.248495242049359,8.398184404834035,6,5,2004,2004,5.135798437050262,186,0,0.0,848,1,0.0,1,0,1,0.6931471805599453,4,1,2004.0,2,420,140,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,144500,1696
20,4.204692619390966,9.072571442231286,5,5,1952,1952,0.0,540,0,0.0,1044,0,0.0,1,0,2,0.6931471805599453,4,0,1952.0,2,504,0,0.0,0.0,0.0,0.0,0.0,4.007333185232471,6,2010,55993,1584
20,4.330733340286331,9.18512512283512,6,6,1958,1958,5.497168225293202,834,0,0.0,1442,0,0.0,1,1,4,0.6931471805599453,7,0,1958.0,1,301,0,0.0,5.62040086571715,0.0,0.0,0.0,6.2166061010848646,4,2007,157900,2884
50,3.828641396489095,9.017847259860732,5,7,1918,1950,0.0,686,564,0.0,1250,0,0.6931471805599453,1,1,3,0.6931471805599453,7,0,1955.0,1,280,207,0.0,4.574710978503383,0.0,0.0,0.0,0.0,7,2006,116000,1372
20,3.8918202981106265,9.4040963063958,7,5,1998,1998,6.093569770045136,1649,0,0.0,1661,0,0.0,2,0,3,0.6931471805599453,6,0,1998.0,2,598,0,3.555348061489413,0.0,0.0,0.0,0.0,0.0,5,2010,224900,3310
20,4.248495242049359,9.343646739284408,5,6,1954,1954,0.0,522,0,0.0,1008,0,0.0,1,0,2,0.6931471805599453,4,1,1954.0,1,275,0,0.0,4.795790545596741,0.0,0.0,0.0,0.0,7,2006,137000,2016
20,4.248495242049359,9.4929596500855,8,5,2002,2002,5.003946305945459,350,0,0.0,1689,1,0.0,2,0,3,0.6931471805599453,7,2,2002.0,3,857,150,4.0943445622221,0.0,0.0,0.0,0.0,0.0,7,2008,271000,3257
80,4.394449154672439,9.084436955087028,6,7,1971,1971,4.394449154672439,506,0,0.0,1052,1,0.0,1,0,3,0.6931471805599453,6,0,1971.0,2,440,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,155000,2062
120,3.80666248977032,8.759668671029939,7,5,2009,2010,4.859812404361672,625,0,0.0,1358,1,0.0,2,0,2,0.6931471805599453,6,1,2010.0,2,484,192,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2010,224000,2716
60,4.290459441148391,8.885579291282982,7,5,2003,2003,0.0,798,842,0.0,1640,0,0.0,2,1,3,0.6931471805599453,6,0,2003.0,2,595,0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,6,2008,183000,1596
20,4.110873864173311,8.699681400989514,4,4,1953,1953,0.0,936,0,0.0,936,0,0.0,1,0,2,0.6931471805599453,4,0,1974.0,2,576,0,3.49650756146648,4.727387818712341,0.0,0.0,0.0,0.0,2,2009,93000,1872
60,4.248495242049359,9.42504844446929,7,5,2003,2003,0.0,847,886,0.0,1733,0,0.0,2,1,3,0.6931471805599453,7,1,2003.0,2,433,100,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,10,2007,225000,1694
50,4.110873864173311,9.200391041122517,6,7,1940,1950,0.0,778,545,0.0,1489,0,0.0,2,0,3,0.6931471805599453,7,1,1940.0,1,240,335,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,139500,1722
20,4.406719247264253,9.325185763645225,8,5,2006,2006,0.0,1489,0,0.0,1489,0,0.0,2,0,3,0.6931471805599453,7,1,2006.0,2,776,0,4.948759890378168,0.0,0.0,0.0,0.0,0.0,6,2006,232600,2978
20,4.74493212836325,9.602652693506046,10,5,2007,2008,6.705639094860003,442,0,0.0,2084,1,0.0,2,0,2,0.6931471805599453,7,1,2007.0,3,1220,188,3.828641396489095,0.0,0.0,0.0,0.0,0.0,6,2008,385000,4162
45,3.9318256327243257,8.721113147762688,5,6,1924,1950,0.0,0,0,0.0,784,1,0.0,1,0,2,0.6931471805599453,5,0,0.0,0,0,0,0.0,4.762173934797756,0.0,0.0,0.0,0.0,5,2008,109500,1568
20,4.189654742026425,9.051344640485723,7,5,2001,2001,0.0,1434,0,0.0,1434,0,0.0,2,0,3,0.6931471805599453,6,1,2001.0,2,527,290,3.688879454113936,0.0,0.0,0.0,0.0,0.0,4,2009,189000,2888
60,4.248495242049359,10.264617557935098,5,5,1967,1967,0.0,0,966,0.0,2126,0,0.6931471805599453,2,1,3,0.6931471805599453,7,0,1967.0,2,538,486,0.0,0.0,0.0,5.420534999272286,0.0,0.0,6,2009,185000,2173
160,3.218875824868201,7.841885928984623,7,5,2005,2005,0.0,600,623,4.394449154672439,1223,0,0.0,2,1,2,0.6931471805599453,4,0,2005.0,2,480,0,5.117993812416755,0.0,0.0,0.0,0.0,0.0,7,2006,147400,1120
20,4.394449154672439,9.38437770918244,6,5,1957,1957,5.961005339623274,352,0,0.0,1392,1,0.0,1,1,3,0.6931471805599453,6,2,1957.0,2,458,0,0.0,0.0,0.0,5.262690188904886,0.0,0.0,6,2008,166000,2784
160,3.4339872044851463,8.064950891749143,7,5,2005,2005,0.0,600,600,4.394449154672439,1200,0,0.0,2,1,2,0.6931471805599453,4,0,2005.0,2,480,0,5.117993812416755,0.0,0.0,0.0,0.0,0.0,6,2006,151000,1120
60,3.80666248977032,9.164191715950205,7,6,2003,2003,5.41164605185504,458,888,0.0,1829,1,0.0,2,1,3,0.6931471805599453,7,1,2003.0,2,613,192,3.688879454113936,0.0,0.0,0.0,0.0,0.0,1,2010,237000,1882
20,4.61512051684126,9.210840247017831,6,6,1964,1964,5.198497031265826,975,0,0.0,1516,0,0.0,1,1,3,0.6931471805599453,6,0,1964.0,2,472,0,0.0,0.0,0.0,5.030437921392435,0.0,0.0,2,2009,167000,3032
20,4.330733340286331,8.971575439759016,5,6,1961,1961,4.919980925828125,572,0,0.0,1144,1,0.0,1,0,3,0.6931471805599453,6,0,1961.0,2,456,0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,139950,2288
20,4.110873864173311,9.169622538697624,4,7,1950,1995,0.0,625,0,0.0,1067,0,0.0,2,0,2,0.6931471805599453,4,0,1996.0,2,436,290,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,128000,2134
30,4.51085950651685,8.999742789830492,5,6,1948,1973,0.0,1221,0,0.0,1559,1,0.0,1,0,2,0.6931471805599453,5,0,1948.0,2,812,0,4.762173934797756,5.442417710521793,0.0,0.0,0.0,0.0,6,2007,153500,3118
160,3.091042453358316,7.427144133408616,6,5,1973,1973,5.068904202220232,153,504,0.0,987,1,0.0,1,1,2,0.6931471805599453,5,0,1973.0,1,264,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,100000,966
20,4.330733340286331,9.161780181360806,5,6,1995,2006,0.0,1099,0,0.0,1099,0,0.0,1,1,3,0.6931471805599453,6,0,1999.0,1,352,278,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,144000,2198
50,4.262679877041316,9.373139262281274,5,6,1946,1995,0.0,416,432,0.0,1200,0,0.0,1,0,3,0.6931471805599453,6,0,1946.0,1,240,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,130500,1536
70,4.248495242049359,9.405578154036684,6,8,1925,1950,0.0,516,672,0.0,1482,0,0.0,2,0,4,0.6931471805599453,7,0,1934.0,1,400,0,0.0,5.541263545158426,0.0,0.0,0.0,0.0,3,2008,140000,1482
70,4.110873864173311,9.25349564229011,5,8,1904,2002,0.0,650,581,0.0,1539,0,0.0,2,0,3,0.6931471805599453,8,1,1983.0,2,686,70,4.3694478524670215,4.23410650459726,0.0,0.0,0.0,0.0,6,2008,157500,1608
80,4.418840607796598,9.10731047165664,6,7,1966,1966,5.214935757608986,276,0,0.0,1165,1,0.0,1,1,3,0.6931471805599453,6,0,1966.0,2,490,0,4.867534450455582,0.0,0.0,0.0,0.0,0.0,5,2008,174900,2292
90,4.394449154672439,8.987321812850125,5,4,1961,1961,0.0,1800,0,0.0,1800,0,0.0,2,0,6,1.0986122886681098,10,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,141000,3600
50,4.61512051684126,9.446676517076376,5,8,1915,1950,0.0,876,540,0.0,1416,0,0.0,1,1,4,0.6931471805599453,7,1,1949.0,3,720,418,0.0,5.272999558563747,0.0,0.0,0.0,0.0,6,2008,153900,1752
85,4.248495242049359,9.720045368073473,5,5,1975,1981,0.0,0,0,0.0,1701,1,0.0,2,0,3,0.6931471805599453,6,2,1975.0,2,611,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,171000,3091
60,4.330733340286331,9.139703292376742,7,5,1993,1993,4.927253685157205,227,769,0.0,1775,1,0.0,2,1,3,0.6931471805599453,7,1,1993.0,2,425,234,4.290459441148391,5.262690188904886,0.0,0.0,0.0,0.0,7,2009,213000,1746
20,3.610917912644224,9.650142492488795,5,6,1972,1972,0.0,404,0,0.0,864,1,0.0,1,0,3,0.6931471805599453,5,1,1972.0,1,338,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,133500,1728
50,4.330733340286331,10.727684925086583,6,8,1908,1997,0.0,907,1051,0.0,2358,0,0.0,3,0,5,0.6931471805599453,10,1,1908.0,2,360,486,3.713572066704308,0.0,0.0,5.170483995038151,0.0,0.0,9,2008,240000,2214
80,4.394449154672439,9.169622538697624,6,7,1976,1994,5.8888779583328805,528,761,0.0,1855,0,0.0,2,1,3,0.6931471805599453,7,1,1976.0,2,512,113,4.61512051684126,0.0,0.0,0.0,0.0,0.0,8,2007,187000,1622
120,3.610917912644224,8.397508348470257,6,5,2003,2003,5.14166355650266,189,0,0.0,848,1,0.0,1,0,1,0.6931471805599453,3,0,2003.0,2,420,140,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,131500,1696
120,4.248495242049359,8.069968149059841,8,5,2003,2003,3.713572066704308,1273,0,0.0,1456,0,0.0,2,0,2,0.6931471805599453,7,1,2003.0,2,400,143,3.044522437723423,0.0,0.0,0.0,0.0,0.0,5,2006,215000,2729
75,3.9889840465642745,8.871926251117628,7,5,1941,1950,0.0,554,728,0.0,1646,0,0.0,2,0,4,0.6931471805599453,7,2,1941.0,1,240,0,0.0,0.0,0.0,4.844187086458591,0.0,0.0,8,2007,164000,1836
80,4.248495242049359,9.400630098419317,6,6,1964,1964,4.7535901911063645,563,0,0.0,1445,0,0.0,1,1,3,0.6931471805599453,7,1,1964.0,2,645,180,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,158000,2572
20,4.634728988229636,9.793728488543389,5,4,1955,1974,0.0,372,0,0.0,1779,1,0.0,1,1,3,0.6931471805599453,6,1,1955.0,2,454,0,6.037870919922137,0.0,0.0,5.746203190540153,0.0,0.0,7,2006,170000,3542
20,4.248495242049359,8.838986793496787,5,8,1962,2010,0.0,381,0,0.0,1040,1,0.0,1,1,3,0.6931471805599453,6,0,1962.0,1,260,0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,4,2010,127000,2080
80,4.248495242049359,9.30301070681749,6,6,1978,1978,0.0,0,0,0.0,1026,1,0.0,1,0,3,0.6931471805599453,5,0,1981.0,2,576,0,0.0,3.555348061489413,0.0,0.0,0.0,0.0,10,2008,147000,1966
60,4.189654742026425,9.002824076547672,6,5,1994,1995,0.0,702,779,0.0,1481,0,0.0,2,1,3,0.6931471805599453,6,1,1994.0,2,343,0,3.610917912644224,0.0,0.0,0.0,0.0,0.0,3,2009,174000,1404
20,4.394449154672439,9.249657234353132,7,5,1976,1976,5.247024072160486,1090,0,0.0,1370,0,0.0,2,0,3,0.6931471805599453,6,1,1976.0,2,479,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,152000,2460
60,4.248495242049359,9.308374112247549,6,7,1968,1984,5.3981627015177525,435,1142,0.0,2654,1,0.0,2,1,4,0.6931471805599453,9,1,1968.0,2,619,0,4.189654742026425,0.0,0.0,5.407171771460119,0.0,0.0,8,2006,250000,2566
50,4.02535169073515,8.941545475242885,7,8,1918,1998,0.0,912,514,0.0,1426,0,0.0,1,1,3,0.6931471805599453,7,1,1925.0,1,216,0,5.484796933490655,0.0,0.0,0.0,0.0,0.0,6,2007,189950,1824
190,4.330733340286331,9.360999248261296,5,4,1965,1965,0.0,198,0,0.0,1039,1,0.0,1,1,3,0.6931471805599453,6,0,1965.0,2,504,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,131500,2078
20,4.406719247264253,9.177093778182549,6,5,1984,1985,0.0,702,0,0.0,1097,0,0.0,2,0,3,0.6931471805599453,6,0,1986.0,2,480,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,152000,2137
20,4.262679877041316,8.978660489639687,5,5,1959,1959,0.0,0,0,0.0,1148,1,0.0,1,0,3,0.6931471805599453,6,0,1959.0,1,672,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,132500,2296
20,4.290459441148391,9.0642735958414,7,5,2007,2008,0.0,1372,0,0.0,1372,0,0.0,2,0,3,0.6931471805599453,6,0,2008.0,2,529,0,4.948759890378168,0.0,0.0,0.0,0.0,0.0,5,2008,250580,2744
20,4.248495242049359,9.076923258535832,5,6,1970,1970,4.343805421853684,174,0,0.0,1002,1,0.0,1,0,3,0.6931471805599453,5,0,1973.0,2,902,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,148500,2004
